annee;departement;amm;quantite_produit;conditionnement;eaj
2016;AIN;2090112;230.0;L;Non
2016;AIN;2090113;8860.0;L;Non
2016;AIN;2090114;1.0;K;Non
2016;AIN;2090115;320.0;L;Non
2016;AIN;2090116;25.0;L;Non
2016;AIN;2090117;672.0;L;Non
2016;AIN;2090118;15640.0;L;Non
2016;AIN;2090119;1610.0;L;Non
2016;AIN;2090121;500.0;L;Non
2016;AIN;2090123;174.0;L;Non
2016;AIN;2090124;884.6;L;Oui
2016;AIN;2090126;7259.0;L;Non
2016;AIN;2090127;205.0;L;Non
2016;AIN;2090128;35.0;L;Non
2016;AIN;2090132;5460.0;L;Non
2016;AIN;2090135;590.0;K;Non
2016;AIN;2090136;3250.0;L;Non
2016;AIN;2090138;1.0;K;Non
2016;AIN;2090146;2004.2;L;Oui
2016;AIN;2090149;25.0;L;Non
2016;AIN;2090152;275.0;L;Non
2016;AIN;2090153;136.8;K;Non
2016;AIN;2090159;68.5;K;Non
2016;AIN;2090160;63300.0;L;Non
2016;AIN;2090164;4943.7;L;Oui
2016;AIN;2090165;51.0;L;Oui
2016;AIN;2090170;60.0;K;Non
2016;AIN;2090172;6500.0;L;Non
2016;AIN;2090173;2340.0;L;Non
2016;AIN;2090176;2839.6;L;Oui
2016;AIN;2090178;1785.0;L;Oui
2016;AIN;2090186;6040.0;L;Non
2016;AIN;2090189;10.0;L;Non
2016;AIN;2090199;1911.6;L;Oui
2016;AIN;2090200;1305.0;L;Oui
2016;AIN;2100001;2330.0;L;Non
2016;AIN;2100004;3577.2;L;Oui
2016;AIN;2100009;894.8;K;Non
2016;AIN;2100011;120.0;L;Non
2016;AIN;2100014;60.0;K;Non
2016;AIN;2100015;33.1;K;Non
2016;AIN;2100016;47.6;K;Non
2016;AIN;2100025;13.0;L;Non
2016;AIN;2100026;171.0;L;Non
2016;AIN;2100028;5.0;L;Non
2016;AIN;2100030;9238.0;K;Non
2016;AIN;2100035;20.0;L;Non
2016;AIN;2100040;640.0;L;Non
2016;AIN;2100041;155.0;L;Non
2016;AIN;2100052;4367.3;L;Non
2016;AIN;2100057;9080.0;L;Non
2016;AIN;2100059;110.0;L;Non
2016;AIN;2100060;772.0;L;Non
2016;AIN;2100064;0.6;K;Non
2016;AIN;2100071;80.0;L;Non
2016;AIN;2100078;1516.5;L;Oui
2016;AIN;2100083;1453.6;L;Oui
2016;AIN;2100099;4.0;L;Oui
2016;AIN;2100100;52.4;L;Oui
2016;AIN;2100102;30.0;L;Non
2016;AIN;2100108;34330.0;L;Non
2016;AIN;2100110;7.800000000000001;L;Non
2016;AIN;2100111;4663.8;L;Non
2016;AIN;2100112;460.0;L;Non
2016;AIN;2100114;594.0;K;Non
2016;AIN;2100121;860.3;L;Non
2016;AIN;2100122;148.2;K;Non
2016;AIN;2100138;19750.0;L;Non
2016;AIN;2100140;195.0;L;Non
2016;AIN;2100143;175.0;L;Non
2016;AIN;2100147;390.0;K;Non
2016;AIN;2100151;263.6;L;Non
2016;AIN;2100154;2680.0;L;Non
2016;AIN;2100159;180.0;L;Oui
2016;AIN;2100165;1034.4;L;Oui
2016;AIN;2100175;38.6;L;Non
2016;AIN;2100177;440.4;K;Non
2016;AIN;2100178;1170.0;K;Non
2016;AIN;2100179;5950.0;L;Non
2016;AIN;2100181;6783.0;K;Non
2016;AIN;2100182;90.0;L;Non
2016;AIN;2100185;610.0;L;Non
2016;AIN;2100203;6.0;L;Oui
2016;AIN;2100204;825.0;L;Non
2016;AIN;2100212;142.0;K;Non
2016;AIN;2100216;0.5;K;Non
2016;AIN;2100219;1653.0;L;Oui
2016;AIN;2100220;170.2;L;Oui
2016;AIN;2100221;8100.0;K;Non
2016;AIN;2100231;713.0;K;Non
2016;AIN;2100234;220.0;L;Non
2016;AIN;2100235;825.0;L;Non
2016;AIN;2100240;36.5;L;Oui
2016;AIN;2100244;665.0;L;Non
2016;AIN;2110012;287.0;L;Non
2016;AIN;2110013;313.0;L;Non
2016;AIN;2110017;34.5;L;Non
2016;AIN;2110018;3020.6;L;Non
2016;AIN;2110033;1229.3;L;Oui
2016;AIN;2110040;82.6;K;Oui
2016;AIN;2110059;90.0;K;Non
2016;AIN;2110063;1.2;K;Non
2016;AIN;2110068;26583.6;L;Non
2016;AIN;2110073;1.0;L;Non
2016;AIN;2110077;30.0;L;Non
2016;AIN;2110078;70.0;L;Non
2016;AIN;2110082;275.6;K;Non
2016;AIN;2110083;271.79999999999995;L;Oui
2016;AIN;2110084;1502.0;L;Oui
2016;AIN;2110086;1377.0;L;Non
2016;AIN;2110101;5.0;L;Non
2016;AIN;2110102;13189.199999999999;L;Non
2016;AIN;2110104;2121.0;L;Non
2016;AIN;2110109;154650.0;L;Non
2016;AIN;2110111;8820.0;L;Non
2016;AIN;2110121;662.7;L;Non
2016;AIN;2110135;648.1;L;Oui
2016;AIN;2110141;860.0;L;Non
2016;AIN;2110143;93.0;L;Non
2016;AIN;2110147;209.0;K;Non
2016;AIN;2110149;1843.9;L;Oui
2016;AIN;2110150;626.7;L;Oui
2016;AIN;2110152;218.0;L;Non
2016;AIN;2110153;1960.0;L;Non
2016;AIN;2110154;350.0;L;Non
2016;AIN;2110159;550.4;L;Oui
2016;AIN;2110160;569.1;L;Oui
2016;AIN;2110162;185.0;L;Non
2016;AIN;2110168;10.0;L;Non
2016;AIN;2110170;3480.0;L;Non
2016;AIN;2110173;2360.0;K;Non
2016;AIN;2110177;40632.3;L;Non
2016;AIN;2110178;15880.0;L;Non
2016;AIN;2110179;60.0;K;Non
2016;AIN;2110180;233.4;K;Oui
2016;AIN;2110181;9015.0;L;Non
2016;AIN;2110191;7600.0;L;Non
2016;AIN;2110194;3400.0;L;Non
2016;AIN;2110196;65.0;K;Oui
2016;AIN;2110197;169.0;L;Non
2016;AIN;2110198;20.0;L;Oui
2016;AIN;2110201;60720.0;L;Non
2016;AIN;2110202;20.0;L;Non
2016;AIN;2120008;139.0;L;Oui
2016;AIN;2120015;72.0;L;Oui
2016;AIN;2120018;1823.3;L;Oui
2016;AIN;2120029;60.0;L;Non
2016;AIN;2120032;120.0;L;Non
2016;AIN;2120034;46345.0;L;Non
2016;AIN;2120035;459.0;L;Non
2016;AIN;2120036;5.0;L;Non
2016;AIN;2120041;0.5;L;Non
2016;AIN;2120048;7026.0;L;Non
2016;AIN;2120063;56.8;L;Oui
