"","annee","ndep","q_prod","cond"
"30123",2010,"83",12,"K"
"30124",2010,"83",14008,"K"
"30125",2010,"83",14008,"K"
"30126",2010,"83",55512,"K"
"30127",2010,"83",181,"K"
"30128",2010,"83",5680,"K"
"30129",2010,"83",5680,"K"
"30130",2010,"83",538.2,"K"
"30131",2010,"83",365.3,"K"
"30132",2010,"83",4580,"K"
"30133",2010,"83",588,"L"
"30134",2010,"83",37608,"K"
"30135",2010,"83",40992,"K"
"30136",2010,"83",40992,"K"
"30137",2010,"83",1253.2,"K"
"30138",2010,"83",267.4,"K"
"30139",2010,"83",360760,"K"
"30140",2010,"83",9295,"L"
"30141",2010,"83",3279.2,"L"
"30142",2010,"83",13500,"K"
"30143",2010,"83",367.5,"L"
"30144",2010,"83",7141,"L"
"30145",2010,"83",72344,"K"
"30146",2010,"83",165,"L"
"30147",2010,"83",191,"K"
"30148",2010,"83",1080,"K"
"30149",2010,"83",309.9,"L"
"30150",2010,"83",154.1,"K"
"30151",2010,"83",1680,"K"
"30152",2010,"83",5630,"L"
"30153",2010,"83",33500,"K"
"30154",2010,"83",5157.4,"K"
"30155",2010,"83",56.2,"L"
"30156",2010,"84",2720,"K"
"30157",2010,"84",2964,"L"
"30158",2010,"84",650,"L"
"30159",2010,"84",650,"L"
"30160",2010,"84",1898,"K"
"30161",2010,"84",600,"L"
"30162",2010,"84",18,"L"
"30163",2010,"84",170,"L"
"30164",2010,"84",170,"L"
"30165",2010,"84",276,"K"
"30166",2010,"84",200,"K"
"30167",2010,"84",200,"K"
"30168",2010,"84",27.4,"L"
"30169",2010,"84",3066,"L"
"30170",2010,"84",234.6,"K"
"30171",2010,"84",1300,"L"
"30172",2010,"84",1300,"L"
"30173",2010,"84",4,"K"
"30174",2010,"84",889.3,"K"
"30175",2010,"84",80,"L"
"30176",2010,"84",1556.2,"K"
"30177",2010,"84",4.7,"L"
"30178",2010,"84",4,"K"
"30179",2010,"84",215.6,"K"
"30180",2010,"84",70,"L"
"30181",2010,"84",8,"K"
"30182",2010,"84",1.6,"L"
"30183",2010,"84",1606.3,"L"
"30184",2010,"84",1606.3,"L"
"30185",2010,"84",9850,"L"
"30186",2010,"84",1732,"K"
"30187",2010,"84",1.2,"K"
"30188",2010,"84",26,"L"
"30189",2010,"84",314,"L"
"30190",2010,"84",48.5,"L"
"30191",2010,"84",7.2,"K"
"30192",2010,"84",265,"L"
"30193",2010,"84",10040,"L"
"30194",2010,"84",20,"L"
"30195",2010,"84",100,"K"
"30196",2010,"84",800,"K"
"30197",2010,"84",2899,"K"
"30198",2010,"84",5.8,"K"
"30199",2010,"84",1931,"K"
"30200",2010,"84",1400,"L"
"30201",2010,"84",50,"K"
"30202",2010,"84",50,"K"
"30203",2010,"84",5,"L"
"30204",2010,"84",5,"L"
"30205",2010,"84",3.6,"K"
"30206",2010,"84",4210,"L"
"30207",2010,"84",2243,"L"
"30208",2010,"84",45,"L"
"30209",2010,"84",45,"L"
"30210",2010,"84",30,"L"
"30211",2010,"84",30,"L"
"30212",2010,"84",25,"K"
"30213",2010,"84",85,"L"
"30214",2010,"84",414.6,"L"
"30215",2010,"84",166,"L"
"30216",2010,"84",80,"K"
"30217",2010,"84",12061,"L"
"30218",2010,"84",280,"K"
"30219",2010,"84",2948,"L"
"30220",2010,"84",41.2,"K"
"30221",2010,"84",1828,"L"
"30222",2010,"84",515,"L"
"30223",2010,"84",1440,"K"
"30224",2010,"84",22,"L"
"30225",2010,"84",67,"K"
"30226",2010,"84",1,"L"
"30227",2010,"84",69.9,"K"
"30228",2010,"84",30,"L"
"30229",2010,"84",17,"K"
"30230",2010,"84",529,"L"
"30231",2010,"84",223.5,"K"
"30232",2010,"84",63.4,"K"
"30233",2010,"84",63.4,"K"
"30234",2010,"84",8.4,"L"
"30235",2010,"84",55,"L"
"30236",2010,"84",3470.5,"K"
"30237",2010,"84",1040,"K"
"30238",2010,"84",2,"L"
"30239",2010,"84",18,"L"
"30240",2010,"84",2521.7,"K"
"30241",2010,"84",1686,"K"
"30242",2010,"84",744,"K"
"30243",2010,"84",744,"K"
"30244",2010,"84",396,"K"
"30245",2010,"84",652.4,"L"
"30246",2010,"84",4750,"K"
"30247",2010,"84",3440,"L"
"30248",2010,"84",3440,"L"
"30249",2010,"84",40,"K"
"30250",2010,"84",5.4,"K"
"30251",2010,"84",24,"K"
"30252",2010,"84",24,"K"
"30253",2010,"84",1587.8,"K"
"30254",2010,"84",5,"K"
"30255",2010,"84",21.6,"K"
"30256",2010,"84",128.6,"K"
"30257",2010,"84",39.6,"K"
"30258",2010,"84",330,"K"
"30259",2010,"84",400,"K"
"30260",2010,"84",20,"K"
"30261",2010,"84",20,"K"
"30262",2010,"84",39.5,"K"
"30263",2010,"84",5.1,"K"
"30264",2010,"84",5245,"K"
"30265",2010,"84",1370.6,"L"
"30266",2010,"84",115,"L"
"30267",2010,"84",3660,"K"
"30268",2010,"84",2,"L"
"30269",2010,"84",395,"K"
"30270",2010,"84",416.2,"L"
"30271",2010,"84",560,"K"
"30272",2010,"84",3160,"K"
"30273",2010,"84",5499.8,"K"
"30274",2010,"84",78.2,"L"
"30275",2010,"86",4180,"K"
"30276",2010,"86",8887,"L"
"30277",2010,"86",5375,"L"
"30278",2010,"86",5375,"L"
"30279",2010,"86",833.7,"K"
"30280",2010,"86",140,"K"
"30281",2010,"86",51,"L"
"30282",2010,"86",58,"L"
"30283",2010,"86",58,"L"
"30284",2010,"86",408,"K"
"30285",2010,"86",54.6,"L"
"30286",2010,"86",5,"L"
"30287",2010,"86",6987,"L"
"30288",2010,"86",1116,"K"
"30289",2010,"86",290,"K"
"30290",2010,"86",5750,"L"
"30291",2010,"86",5750,"L"
"30292",2010,"86",9,"K"
"30293",2010,"86",78.9,"K"
"30294",2010,"86",20,"L"
"30295",2010,"86",805,"L"
"30296",2010,"86",805,"L"
"30297",2010,"86",225,"K"
"30298",2010,"86",4.1,"L"
"30299",2010,"86",96,"K"
"30300",2010,"86",506.1,"K"
"30301",2010,"86",1685,"L"
"30302",2010,"86",1,"L"
"30303",2010,"86",433.7,"L"
"30304",2010,"86",433.7,"L"
"30305",2010,"86",16250,"L"
"30306",2010,"86",137.5,"K"
"30307",2010,"86",720,"K"
"30308",2010,"86",46.8,"K"
"30309",2010,"86",19,"L"
"30310",2010,"86",120,"L"
"30311",2010,"86",0.5,"L"
"30312",2010,"86",5.5,"K"
"30313",2010,"86",45,"L"
"30314",2010,"86",235,"L"
"30315",2010,"86",816,"K"
"30316",2010,"86",40,"K"
"30317",2010,"86",84,"K"
"30318",2010,"86",154,"L"
"30319",2010,"86",6,"L"
"30320",2010,"86",2500,"L"
"30321",2010,"86",4,"K"
"30322",2010,"86",8140,"L"
"30323",2010,"86",130,"L"
"30324",2010,"86",10,"L"
"30325",2010,"86",1360,"K"
"30326",2010,"86",26.7,"K"
"30327",2010,"86",2853,"K"
"30328",2010,"86",2520,"L"
"30329",2010,"86",10,"K"
"30330",2010,"86",10,"K"
"30331",2010,"86",4595,"L"
"30332",2010,"86",4595,"L"
"30333",2010,"86",720,"L"
"30334",2010,"86",7796,"L"
"30335",2010,"86",20349,"L"
"30336",2010,"86",15,"L"
"30337",2010,"86",15,"L"
"30338",2010,"86",30,"K"
"30339",2010,"86",225,"K"
"30340",2010,"86",10,"K"
"30341",2010,"86",1095,"L"
"30342",2010,"86",9,"L"
"30343",2010,"86",1590,"L"
"30344",2010,"86",670,"K"
"30345",2010,"86",14212,"L"
"30346",2010,"86",11888,"L"
"30347",2010,"86",5,"K"
"30348",2010,"86",3,"L"
"30349",2010,"86",1845,"L"
"30350",2010,"86",225,"L"
"30351",2010,"86",2110,"K"
"30352",2010,"86",1280,"L"
"30353",2010,"86",5.1,"K"
"30354",2010,"86",51,"L"
"30355",2010,"86",9,"L"
"30356",2010,"86",9,"L"
"30357",2010,"86",996,"L"
"30358",2010,"86",732.3,"K"
"30359",2010,"86",229,"L"
"30360",2010,"86",119,"K"
"30361",2010,"86",200,"L"
"30362",2010,"86",200,"L"
"30363",2010,"86",149,"L"
"30364",2010,"86",1016,"L"
"30365",2010,"86",121,"L"
"30366",2010,"86",78.2,"K"
"30367",2010,"86",11.7,"K"
"30368",2010,"86",11.7,"K"
"30369",2010,"86",0.7,"L"
"30370",2010,"86",45,"L"
"30371",2010,"86",1257.2,"K"
"30372",2010,"86",291.1,"K"
"30373",2010,"86",60,"K"
"30374",2010,"86",0.4,"L"
"30375",2010,"86",1,"L"
"30376",2010,"86",2088.9,"K"
"30377",2010,"86",286,"K"
"30378",2010,"86",1488,"K"
"30379",2010,"86",1488,"K"
"30380",2010,"86",1206,"K"
"30381",2010,"86",1.4,"L"
"30382",2010,"86",1150,"K"
"30383",2010,"86",125,"L"
"30384",2010,"86",125,"L"
"30385",2010,"86",160,"L"
"30386",2010,"86",2664,"K"
"30387",2010,"86",1,"K"
"30388",2010,"86",40.8,"K"
"30389",2010,"86",2570.4,"K"
"30390",2010,"86",349.4,"K"
"30391",2010,"86",70,"K"
"30392",2010,"86",10,"L"
"30393",2010,"86",1528,"K"
"30394",2010,"86",14.3,"K"
"30395",2010,"86",170.5,"K"
"30396",2010,"86",9600,"K"
"30397",2010,"86",9098.5,"L"
"30398",2010,"86",480,"K"
"30399",2010,"86",90,"L"
"30400",2010,"86",30,"L"
"30401",2010,"86",3435,"K"
"30402",2010,"86",6,"L"
"30403",2010,"86",20.4,"K"
"30404",2010,"86",80,"K"
"30405",2010,"86",81.6,"L"
"30406",2010,"86",17,"K"
"30407",2010,"86",5150,"K"
"30408",2010,"86",79.4,"K"
"30409",2010,"86",17.1,"L"
"30410",2010,"88",5,"L"
"30411",2010,"88",643.5,"K"
"30412",2010,"88",396,"L"
"30413",2010,"88",31.6,"K"
"30414",2010,"88",2.8,"L"
"30415",2010,"88",818,"L"
"30416",2010,"88",0.2,"K"
"30417",2010,"88",90,"K"
"30418",2010,"88",453,"L"
"30419",2010,"88",453,"L"
"30420",2010,"88",115.9,"K"
"30421",2010,"88",103.8,"K"
"30422",2010,"88",1,"L"
"30423",2010,"88",73.2,"K"
"30424",2010,"88",10,"L"
"30425",2010,"88",1.5,"K"
"30426",2010,"88",1.1,"L"
"30427",2010,"88",196.5,"L"
"30428",2010,"88",196.5,"L"
"30429",2010,"88",370,"L"
"30430",2010,"88",11.8,"K"
"30431",2010,"88",4.5,"K"
"30432",2010,"88",25,"L"
"30433",2010,"88",41,"L"
"30434",2010,"88",3.6,"K"
"30435",2010,"88",166,"L"
"30436",2010,"88",2027,"L"
"30437",2010,"88",10,"L"
"30438",2010,"88",1003,"L"
"30439",2010,"88",200,"L"
"30440",2010,"88",1.3,"K"
"30441",2010,"88",70,"K"
"30442",2010,"88",134,"K"
"30443",2010,"88",25,"K"
"30444",2010,"88",1285,"L"
"30445",2010,"88",55.3,"K"
"30446",2010,"88",43,"K"
"30447",2010,"88",43,"K"
"30448",2010,"88",0.1,"L"
"30449",2010,"88",1146.3,"K"
"30450",2010,"88",45.5,"K"
"30451",2010,"88",0.4,"L"
"30452",2010,"88",506.8,"K"
"30453",2010,"88",15.1,"L"
"30454",2010,"88",180,"K"
"30455",2010,"88",10,"K"
"30456",2010,"88",0.4,"K"
"30457",2010,"88",1,"K"
"30458",2010,"88",0.7,"K"
"30459",2010,"88",25,"K"
"30460",2010,"88",69,"L"
"30461",2010,"88",30,"K"
"30462",2010,"88",13.5,"L"
"30463",2010,"88",30,"K"
"30464",2010,"88",157,"K"
"30465",2010,"88",41.4,"L"
"30466",2010,"89",8700,"K"
"30467",2010,"89",372,"L"
"30468",2010,"89",5075,"L"
"30469",2010,"89",5075,"L"
"30470",2010,"89",210,"K"
"30471",2010,"89",60,"K"
"30472",2010,"89",1082.2,"K"
"30473",2010,"89",18015,"L"
"30474",2010,"89",12154,"K"
"30475",2010,"89",579,"L"
"30476",2010,"89",5,"L"
"30477",2010,"89",5,"L"
"30478",2010,"89",10969.8,"K"
"30479",2010,"89",25,"K"
"30480",2010,"89",25,"K"
"30481",2010,"89",4879,"L"
"30482",2010,"89",335,"L"
"30483",2010,"89",7451.6,"K"
"30484",2010,"89",990,"K"
"30485",2010,"89",2528,"L"
"30486",2010,"89",2528,"L"
"30487",2010,"89",1064,"K"
"30488",2010,"89",207.7,"K"
"30489",2010,"89",121,"L"
"30490",2010,"89",1363.6,"K"
"30491",2010,"89",10.8,"L"
"30492",2010,"89",0.5,"K"
"30493",2010,"89",772.2,"K"
"30494",2010,"89",772.2,"K"
"30495",2010,"89",300,"L"
"30496",2010,"89",1272,"K"
"30497",2010,"89",213.4,"K"
"30498",2010,"89",380,"L"
"30499",2010,"89",120,"K"
"30500",2010,"89",120,"K"
"30501",2010,"89",188.9,"L"
"30502",2010,"89",188.9,"L"
"30503",2010,"89",160,"L"
"30504",2010,"89",178,"K"
"30505",2010,"89",140,"K"
"30506",2010,"89",634.8,"K"
"30507",2010,"89",1003.5,"L"
"30508",2010,"89",111.8,"L"
"30509",2010,"89",0,"L"
"30510",2010,"89",164,"L"
"30511",2010,"89",3020.4,"K"
"30512",2010,"89",354,"L"
"30513",2010,"89",202.6,"L"
"30514",2010,"89",45,"L"
"30515",2010,"89",72610,"L"
"30516",2010,"89",840,"K"
"30517",2010,"89",720,"K"
"30518",2010,"89",6,"K"
"30519",2010,"89",2233,"K"
"30520",2010,"89",430,"L"
"30521",2010,"89",30,"K"
"30522",2010,"89",30,"K"
"30523",2010,"89",65,"K"
"30524",2010,"89",135,"L"
"30525",2010,"89",71.4,"K"
"30526",2010,"89",728,"L"
"30527",2010,"89",11685,"L"
"30528",2010,"89",2675,"L"
"30529",2010,"89",180,"L"
"30530",2010,"89",147.5,"L"
"30531",2010,"89",2369,"L"
"30532",2010,"89",9553,"L"
"30533",2010,"89",6740,"L"
"30534",2010,"89",3170,"L"
"30535",2010,"89",361,"L"
"30536",2010,"89",30.6,"K"
"30537",2010,"89",4184,"L"
"30538",2010,"89",786,"L"
"30539",2010,"89",560,"K"
"30540",2010,"89",2060,"K"
"30541",2010,"89",1,"L"
"30542",2010,"89",4000,"L"
"30543",2010,"89",50.1,"K"
"30544",2010,"89",40,"K"
"30545",2010,"89",40,"K"
"30546",2010,"89",161,"L"
"30547",2010,"89",69,"L"
"30548",2010,"89",69,"L"
"30549",2010,"89",2323,"L"
"30550",2010,"89",1378.2,"K"
"30551",2010,"89",622,"L"
"30552",2010,"89",1966.4,"K"
"30553",2010,"89",125,"K"
"30554",2010,"89",1360,"L"
"30555",2010,"89",1360,"L"
"30556",2010,"89",0.8,"L"
"30557",2010,"89",411,"L"
"30558",2010,"89",7361,"L"
"30559",2010,"89",15,"L"
"30560",2010,"89",58.5,"K"
"30561",2010,"89",55.2,"K"
"30562",2010,"89",55.2,"K"
"30563",2010,"89",385,"L"
"30564",2010,"89",4,"L"
"30565",2010,"89",487,"K"
"30566",2010,"89",264.1,"K"
"30567",2010,"89",0.2,"L"
"30568",2010,"89",11,"L"
"30569",2010,"89",3111.5,"K"
"30570",2010,"89",26,"K"
"30571",2010,"89",384,"K"
"30572",2010,"89",384,"K"
"30573",2010,"89",60390,"K"
"30574",2010,"89",763.4,"L"
"30575",2010,"89",3450,"K"
"30576",2010,"89",50,"L"
"30577",2010,"89",50,"L"
"30578",2010,"89",14084.4,"K"
"30579",2010,"89",240,"L"
"30580",2010,"89",226,"K"
"30581",2010,"89",5.4,"K"
"30582",2010,"89",9,"K"
"30583",2010,"89",848.9,"K"
"30584",2010,"89",1051.4,"K"
"30585",2010,"89",10.8,"K"
"30586",2010,"89",786,"L"
"30587",2010,"89",12683.2,"K"
"30588",2010,"89",3861,"K"
"30589",2010,"89",3861,"K"
"30590",2010,"89",311.6,"K"
"30591",2010,"89",1918.2,"K"
"30592",2010,"89",8100,"K"
"30593",2010,"89",2313,"L"
"30594",2010,"89",2093.5,"L"
"30595",2010,"89",1215,"L"
"30596",2010,"89",610,"L"
"30597",2010,"89",3735,"K"
"30598",2010,"89",1,"L"
"30599",2010,"89",58.8,"K"
"30600",2010,"89",480,"K"
"30601",2010,"89",31.4,"L"
"30602",2010,"89",250.8,"K"
"30603",2010,"89",480,"L"
"30604",2010,"89",1040,"K"
"30605",2010,"89",897.5,"K"
"30606",2010,"89",41.4,"L"
"30607",2010,"78",200,"K"
"30608",2010,"78",93,"L"
"30609",2010,"78",730,"L"
"30610",2010,"78",730,"L"
"30611",2010,"78",806.8,"K"
"30612",2010,"78",3,"L"
"30613",2010,"78",630,"L"
"30614",2010,"78",630,"L"
"30615",2010,"78",100,"K"
"30616",2010,"78",100,"K"
"30617",2010,"78",43.4,"L"
"30618",2010,"78",26,"L"
"30619",2010,"78",386,"L"
"30620",2010,"78",416,"K"
"30621",2010,"78",505,"L"
"30622",2010,"78",505,"L"
"30623",2010,"78",30.7,"K"
"30624",2010,"78",158.4,"K"
"30625",2010,"78",1582.2,"K"
"30626",2010,"78",0.5,"L"
"30627",2010,"78",324.7,"K"
"30628",2010,"78",485,"L"
"30629",2010,"78",0.2,"L"
"30630",2010,"78",138.4,"L"
"30631",2010,"78",138.4,"L"
"30632",2010,"78",2.3,"K"
"30633",2010,"78",1710,"L"
"30634",2010,"78",133.8,"K"
"30635",2010,"78",820,"K"
"30636",2010,"78",10,"L"
"30637",2010,"78",57,"L"
"30638",2010,"78",36.9,"K"
"30639",2010,"78",2550,"K"
"30640",2010,"78",2550,"K"
"30641",2010,"78",50,"K"
"30642",2010,"78",12,"K"
"30643",2010,"78",1870,"K"
"30644",2010,"78",1870,"K"
"30645",2010,"78",3,"L"
"30646",2010,"78",85,"L"
"30647",2010,"78",30,"K"
"30648",2010,"78",441,"L"
"30649",2010,"78",8990.5,"L"
"30650",2010,"78",20,"L"
"30651",2010,"78",20,"L"
"30652",2010,"78",75,"K"
"30653",2010,"78",100,"L"
"30654",2010,"78",48,"L"
"30655",2010,"78",1098,"L"
"30656",2010,"78",750,"K"
"30657",2010,"78",584,"L"
"30658",2010,"78",4570,"L"
"30659",2010,"78",1175,"L"
"30660",2010,"78",16.7,"K"
"30661",2010,"78",500,"L"
"30662",2010,"78",30,"L"
"30663",2010,"78",5,"K"
"30664",2010,"78",5,"L"
"30665",2010,"78",45.4,"K"
"30666",2010,"78",1453,"L"
"30667",2010,"78",190.7,"K"
"30668",2010,"78",13,"L"
"30669",2010,"78",385,"L"
"30670",2010,"78",159.7,"K"
"30671",2010,"78",44.6,"K"
"30672",2010,"78",44.6,"K"
"30673",2010,"78",0.6,"L"
"30674",2010,"78",15,"L"
"30675",2010,"78",461,"K"
"30676",2010,"78",194.7,"K"
"30677",2010,"78",3.2,"L"
"30678",2010,"78",452.4,"K"
"30679",2010,"78",400,"K"
"30680",2010,"78",18,"K"
"30681",2010,"78",3.3,"L"
"30682",2010,"78",5640,"K"
"30683",2010,"78",72,"K"
"30684",2010,"78",1.4,"K"
"30685",2010,"78",24,"K"
"30686",2010,"78",24,"K"
"30687",2010,"78",12,"K"
"30688",2010,"78",3,"K"
"30689",2010,"78",6,"K"
"30690",2010,"78",0.3,"K"
"30691",2010,"78",3700,"K"
"30692",2010,"78",178,"L"
"30693",2010,"78",735,"L"
"30694",2010,"78",195,"K"
"30695",2010,"78",12.3,"L"
"30696",2010,"78",6520,"K"
"30697",2010,"78",297.7,"K"
"30698",2010,"78",45.2,"L"
"30699",2011,"01",100,"K"
"30700",2011,"01",490,"L"
"30701",2011,"01",45,"L"
"30702",2011,"01",45,"L"
"30703",2011,"01",1875.5,"K"
"30704",2011,"01",20,"L"
"30705",2011,"01",428,"K"
"30706",2011,"01",236,"L"
"30707",2011,"01",236,"L"
"30708",2011,"01",324,"K"
"30709",2011,"01",259.8,"L"
"30710",2011,"01",233,"L"
"30711",2011,"01",592,"L"
"30712",2011,"01",2812,"K"
"30713",2011,"01",620,"K"
"30714",2011,"01",2641,"L"
"30715",2011,"01",2641,"L"
"30716",2011,"01",544,"K"
"30717",2011,"01",175.9,"K"
"30718",2011,"01",1048,"K"
"30719",2011,"01",129.7,"L"
"30720",2011,"01",150,"L"
"30721",2011,"01",448.7,"K"
"30722",2011,"01",1960,"K"
"30723",2011,"01",1960,"K"
"30724",2011,"01",0.1,"L"
"30725",2011,"01",178,"L"
"30726",2011,"01",1758.5,"L"
"30727",2011,"01",1758.5,"L"
"30728",2011,"01",2.9,"K"
"30729",2011,"01",300,"L"
"30730",2011,"01",311.8,"K"
"30731",2011,"01",2380,"K"
"30732",2011,"01",186,"K"
"30733",2011,"01",5,"L"
"30734",2011,"01",91,"L"
"30735",2011,"01",32,"L"
"30736",2011,"01",143.5,"L"
"30737",2011,"01",0.5,"K"
"30738",2011,"01",50,"K"
"30739",2011,"01",50,"K"
"30740",2011,"01",0.6,"L"
"30741",2011,"01",446.5,"L"
"30742",2011,"01",31,"L"
"30743",2011,"01",1940,"K"
"30744",2011,"01",492,"K"
"30745",2011,"01",36,"L"
"30746",2011,"01",88.8,"L"
"30747",2011,"01",3.4,"L"
"30748",2011,"01",44.8,"K"
"30749",2011,"01",31175,"L"
"30750",2011,"01",260,"K"
"30751",2011,"01",920,"L"
"30752",2011,"01",4310.5,"L"
"30753",2011,"01",1640,"L"
"30754",2011,"01",10540,"L"
"30755",2011,"01",840,"L"
"30756",2011,"01",150,"K"
"30757",2011,"01",732,"K"
"30758",2011,"01",240,"L"
"30759",2011,"01",359.9,"L"
"30760",2011,"01",5346,"K"
"30761",2011,"01",42,"K"
"30762",2011,"01",300,"K"
"30763",2011,"01",85,"K"
"30764",2011,"01",115,"K"
"30765",2011,"01",100,"K"
"30766",2011,"01",284,"K"
"30767",2011,"01",10,"L"
"30768",2011,"01",527,"K"
"30769",2011,"01",527,"K"
"30770",2011,"01",2198,"K"
"30771",2011,"01",2198,"K"
"30772",2011,"01",190,"L"
"30773",2011,"01",190,"L"
"30774",2011,"01",51,"L"
"30775",2011,"01",46.2,"K"
"30776",2011,"01",1248,"L"
"30777",2011,"01",2076,"L"
"30778",2011,"01",1045,"K"
"30779",2011,"01",275,"K"
"30780",2011,"01",45,"L"
"30781",2011,"01",520,"L"
"30782",2011,"01",12,"L"
"30783",2011,"01",1105,"L"
"30784",2011,"01",20,"K"
"30785",2011,"01",4132,"L"
"30786",2011,"01",149,"L"
"30787",2011,"01",108,"L"
"30788",2011,"01",83,"L"
"30789",2011,"01",180.3,"K"
"30790",2011,"01",220,"L"
"30791",2011,"01",1641,"L"
"30792",2011,"01",1605,"K"
"30793",2011,"01",540,"L"
"30794",2011,"01",37.4,"K"
"30795",2011,"01",49,"L"
"30796",2011,"01",270,"K"
"30797",2011,"01",270,"K"
"30798",2011,"01",646,"L"
"30799",2011,"01",25,"L"
"30800",2011,"01",46.4,"K"
"30801",2011,"01",22,"L"
"30802",2011,"01",264,"K"
"30803",2011,"01",620,"K"
"30804",2011,"01",620,"K"
"30805",2011,"01",340,"L"
"30806",2011,"01",340,"L"
"30807",2011,"01",636,"L"
"30808",2011,"01",81,"K"
"30809",2011,"01",45.7,"K"
"30810",2011,"01",45.7,"K"
"30811",2011,"01",244.1,"L"
"30812",2011,"01",429.4,"K"
"30813",2011,"01",112.8,"K"
"30814",2011,"01",207,"L"
"30815",2011,"01",56,"L"
"30816",2011,"01",3570.4,"K"
"30817",2011,"01",1266,"K"
"30818",2011,"01",24,"K"
"30819",2011,"01",24,"K"
"30820",2011,"01",15678,"K"
"30821",2011,"01",53.7,"L"
"30822",2011,"01",1500,"K"
"30823",2011,"01",1072,"K"
"30824",2011,"01",264,"K"
"30825",2011,"01",7.8,"K"
"30826",2011,"01",5688,"K"
"30827",2011,"01",3,"K"
"30828",2011,"01",1120,"K"
"30829",2011,"01",1120,"K"
"30830",2011,"01",238.6,"K"
"30831",2011,"01",193,"K"
"30832",2011,"01",30,"K"
"30833",2011,"01",292,"L"
"30834",2011,"01",2228,"K"
"30835",2011,"01",4671,"K"
"30836",2011,"01",4671,"K"
"30837",2011,"01",34,"K"
"30838",2011,"01",285.4,"K"
"30839",2011,"01",3440,"K"
"30840",2011,"01",963.8,"L"
"30841",2011,"01",130,"L"
"30842",2011,"01",875.1,"L"
"30843",2011,"01",5135,"K"
"30844",2011,"01",117.5,"L"
"30845",2011,"01",144.8,"K"
"30846",2011,"01",100,"L"
"30847",2011,"01",3375,"K"
"30848",2011,"01",874.5,"K"
"30849",2011,"01",19.4,"L"
"30850",2011,"02",64728,"K"
"30851",2011,"02",11902,"L"
"30852",2011,"02",820,"K"
"30853",2011,"02",1615.3,"K"
"30854",2011,"02",12685,"L"
"30855",2011,"02",3747.6,"K"
"30856",2011,"02",1584,"L"
"30857",2011,"02",3635,"L"
"30858",2011,"02",3635,"L"
"30859",2011,"02",68,"K"
"30860",2011,"02",3050,"K"
"30861",2011,"02",3050,"K"
"30862",2011,"02",231.8,"L"
"30863",2011,"02",4390,"L"
"30864",2011,"02",5751.2,"K"
"30865",2011,"02",1510,"K"
"30866",2011,"02",34010,"L"
"30867",2011,"02",34010,"L"
"30868",2011,"02",908.2,"K"
"30869",2011,"02",102.7,"K"
"30870",2011,"02",321,"L"
"30871",2011,"02",686.9,"K"
"30872",2011,"02",1.8,"L"
"30873",2011,"02",14,"K"
"30874",2011,"02",33.8,"K"
"30875",2011,"02",33.8,"K"
"30876",2011,"02",1600,"K"
"30877",2011,"02",1600,"K"
"30878",2011,"02",6720,"K"
"30879",2011,"02",991,"K"
"30880",2011,"02",2036,"L"
"30881",2011,"02",2223.6,"K"
"30882",2011,"02",2223.6,"K"
"30883",2011,"02",0.3,"L"
"30884",2011,"02",475.5,"L"
"30885",2011,"02",285.2,"L"
"30886",2011,"02",285.2,"L"
"30887",2011,"02",3,"K"
"30888",2011,"02",5108,"L"
"30889",2011,"02",55,"K"
"30890",2011,"02",8300,"K"
"30891",2011,"02",8300,"K"
"30892",2011,"02",120,"K"
"30893",2011,"02",8540,"K"
"30894",2011,"02",5,"K"
"30895",2011,"02",234,"K"
"30896",2011,"02",185.9,"L"
"30897",2011,"02",262.6,"L"
"30898",2011,"02",12,"L"
"30899",2011,"02",19.3,"L"
"30900",2011,"02",1.6,"K"
"30901",2011,"02",16,"K"
"30902",2011,"02",680,"K"
"30903",2011,"02",675,"K"
"30904",2011,"02",675,"K"
"30905",2011,"02",4,"L"
"30906",2011,"02",252,"K"
"30907",2011,"02",324.9,"L"
"30908",2011,"02",1,"L"
"30909",2011,"02",4485,"K"
"30910",2011,"02",1040,"K"
"30911",2011,"02",3600,"K"
"30912",2011,"02",2142,"K"
"30913",2011,"02",81,"L"
"30914",2011,"02",1519.8,"L"
"30915",2011,"02",15,"L"
"30916",2011,"02",993.6,"L"
"30917",2011,"02",11.8,"L"
"30918",2011,"02",118.8,"K"
"30919",2011,"02",20685,"L"
"30920",2011,"02",380,"K"
"30921",2011,"02",6843,"L"
"30922",2011,"02",26861.4,"L"
"30923",2011,"02",5,"L"
"30924",2011,"02",1879.8,"L"
"30925",2011,"02",375,"K"
"30926",2011,"02",36,"K"
"30927",2011,"02",300,"L"
"30928",2011,"02",725,"L"
"30929",2011,"02",5620,"K"
"30930",2011,"02",249.7,"L"
"30931",2011,"02",15,"K"
"30932",2011,"02",5151,"K"
"30933",2011,"02",560,"L"
"30934",2011,"02",860,"K"
"30935",2011,"02",330,"K"
"30936",2011,"02",1010,"L"
"30937",2011,"02",6025,"K"
"30938",2011,"02",20.8,"K"
"30939",2011,"02",2200,"K"
"30940",2011,"02",1040,"L"
"30941",2011,"02",1460,"L"
"30942",2011,"02",3,"K"
"30943",2011,"02",3,"K"
"30944",2011,"02",30,"K"
"30945",2011,"02",30,"K"
"30946",2011,"02",25,"K"
"30947",2011,"02",4840,"K"
"30948",2011,"02",1920,"L"
"30949",2011,"02",1920,"L"
